model_id,artifact_id,artifact_name,artifact_extension,file_size_bytes,artifact_status,created_at,updated_at,signed_download_url
30566b0c-4de2-4825-ac28-572bdf4ef39a,c9e59105-3a2c-4c40-9729-f9ae78f9048f,Diagram 2 Conceptual Subsystems.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:38.428713,2024-09-09T00:46:38.936497,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/8efd6c4a-4ae4-4227-b28f-57e445177a58?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113323Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=00c994307e5e7822d63c2cffe4f8918c9c3b6062ed972778cd7c3ca18b6b3f8e
30566b0c-4de2-4825-ac28-572bdf4ef39a,89dc8099-0fa9-47a5-9a1f-2d3f48034899,Diagram 4 Measures of Effectiveness.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:39.241400,2024-09-09T00:46:39.452775,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/24056896-7fc5-478e-b323-d971bbe057a4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113323Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=bc4a5fe2e588b6069a0dc98a3f34b8704392d9ada589d5f72e50158263e67188
30566b0c-4de2-4825-ac28-572bdf4ef39a,8baec1f7-e017-49fa-9c28-9aa22c2bff2b,Diagram Resupply Logistics Mission Context_1.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:39.743957,2024-09-09T00:46:40.154572,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/ac94f75d-45ca-4a00-8105-c96a6cfcf820?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113323Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=4dc31cb74b5215ecede279ec9367bc8da46626af31e928b536daa9a6281a24ec
30566b0c-4de2-4825-ac28-572bdf4ef39a,373ccf1d-3ee9-45bd-a93e-e05362924f48,Diagram 2 System Context.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:41.080627,2024-09-09T00:46:41.484452,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/98020b01-1156-48f9-99ff-a6d7479327ff?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113323Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=57d1461ce2d187f258b214936470bae10e81f66eb3e20cc1792dedaa7816bee2
30566b0c-4de2-4825-ac28-572bdf4ef39a,86335a7c-2539-4f78-9e26-8ad5437d2fec,Diagram 4 Measures of Effectiveness_1.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:41.773620,2024-09-09T00:46:42.008467,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/5e6ee99d-a117-428e-a13a-82d112d64c66?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113324Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=f25393a3eacd0204b10a0a11dec6b4ce6743976f67916b4578413e0bf22b977c
30566b0c-4de2-4825-ac28-572bdf4ef39a,8665dece-f1cd-40a6-99b1-6a9e0236b226,Diagram 2 IstariONE System Context.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:42.294438,2024-09-09T00:46:42.572252,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/3da592bc-8488-4b95-93a7-1953f34327f4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113324Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=b93f62b2c82f1a46a6813d06579d0d6df6bc55bf0187e0dcb5b4cbeaa072af15
30566b0c-4de2-4825-ac28-572bdf4ef39a,c0b0104d-53a4-4c93-9a2f-85ce4de6f50c,Diagram 1 Istari One Body Block Diagram.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:42.883516,2024-09-09T00:46:43.194519,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/34701a50-968d-478a-9b3f-1aeb42a82154?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113324Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=941cfbc1e1ec903ea7f2bb5fe30a0b6c07f91e6be1527a25ac52553df5ecd463
30566b0c-4de2-4825-ac28-572bdf4ef39a,0eafd390-60dc-4596-a7a4-1177197e4dc3,Diagram 3 Use Cases.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:43.764830,2024-09-09T00:46:44.037192,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/7facc865-57bb-4af7-b5aa-83e945feb0a1?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113324Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=36f8c39edea572c7c858785fc17d9067c94779cf2a971e180cf321049b67ae06
30566b0c-4de2-4825-ac28-572bdf4ef39a,945eb606-694e-4cc9-8ac1-017c81651de0,Diagram 3 Use Cases_1.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:44.303318,2024-09-09T00:46:44.608232,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/7c59c33d-af11-41a5-9cbc-713f395ad11b?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113324Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=db021afa85e32358c4e78a731525b3e11b56153386101026fb6e287bb329ccd5
30566b0c-4de2-4825-ac28-572bdf4ef39a,039d9030-085b-4d8d-bf33-b3fcf8cfa1d7,Diagram 2 Interface Blocks.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:44.877045,2024-09-09T00:46:45.231228,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/1a4a245a-1ed3-4f5d-8e07-b466e3300fbd?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113325Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=6f08445f3eff94d811680cff2f093f7cb55ee7a07db91293a4056aea2d3caf56
30566b0c-4de2-4825-ac28-572bdf4ef39a,9a7cadc8-0c3b-41bd-9d21-b04fbccd345b,Diagram 1 Stakeholder Needs.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:45.507660,2024-09-09T00:46:45.840026,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/11696195-b96f-4c62-8b1a-600ae32d35d2?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113325Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=95e1aed8dae9a7c9e6ee3ba0b29a0dc4ad77bbfbaf74e98b9c7bcb816fd1ee59
30566b0c-4de2-4825-ac28-572bdf4ef39a,80a6555c-b096-4be1-acae-3b8b00af1915,Diagram Basic Unit Categories.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:46.273831,2024-09-09T00:46:47.232538,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/3f53c8fc-f5e9-4d33-b8b8-bd29549791f0?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113325Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=2fc9f37d4b7125657a24b0a257d5d4b631f8ffafc6bf83096c648c9c91bd366f
30566b0c-4de2-4825-ac28-572bdf4ef39a,3468e200-1026-4df9-87f8-e599be25f90d,Diagram Basic Units.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:47.488022,2024-09-09T00:46:47.677814,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/6696d830-ba5b-444b-a08f-dd612e9f0597?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113325Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=21d7123e0d513d829ff521ef6b6fa2269b190df08471628f7b91c771f6cbd401
30566b0c-4de2-4825-ac28-572bdf4ef39a,5bf441ce-0a43-488e-990f-e8b50b5528b6,Diagram Index.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:47.962606,2024-09-09T00:46:48.204353,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/748884e9-d90f-49f9-ac9d-2b9ff28a6773?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113325Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=c4d3a4bfd259aac77e843fb1c28e694830d5d1368348a511ad7d608fa064de61
30566b0c-4de2-4825-ac28-572bdf4ef39a,e28b160a-cbce-470a-a4a3-96f5b7d996d8,Diagram rollup patterns.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:48.464949,2024-09-09T00:46:48.691215,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/ca66575e-7441-4533-b21e-edbdd8847b36?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113326Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=47fabccccdf4f5dc550d35eb51cf7b575bd89fa901a35112bb6f4bfeafec15c0
30566b0c-4de2-4825-ac28-572bdf4ef39a,972aae4f-155b-4a65-a994-5d7c492ace7b,Diagram MassRollUpPattern.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:48.936894,2024-09-09T00:46:49.210354,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/323a6480-5786-4ef1-8303-00ffb1f45e66?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113326Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=a1e61f78e1c00935f4fd24d7017993392ef518023dd97def5e4831ebdb07d6de
30566b0c-4de2-4825-ac28-572bdf4ef39a,3decbe77-7298-4efb-9977-27ca006d9408,Diagram 1 Stakeholder Needs_1.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:50.191571,2024-09-09T00:46:50.839852,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/794a2b6a-1ff9-4d1c-8309-0160176fc328?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113326Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=88c523fee4d9df14407da3156de601745c0c48eb0aa0e2b68987bfd72700eadb
30566b0c-4de2-4825-ac28-572bdf4ef39a,a423b5fc-3642-4d5e-b23b-58bed8d2af0c,Diagram ReqIF import profile.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:51.344451,2024-09-09T00:46:51.617460,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/e1c1cdd4-9da4-4f9f-80d9-761b8d0bca83?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113326Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=c2e86bd6eafd452854dbde4207ea76966fdaa9e2c44c554578ef306269125788
30566b0c-4de2-4825-ac28-572bdf4ef39a,bf728430-f25b-4912-943d-c71fce0d2f1c,cameo_json_output,json,,awaiting_upload_post_processing,2024-09-09T00:45:13.894320,2024-09-09T00:46:51.937536,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/4e272d3a-5ea8-4f96-86f9-688ee6192b5f?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113326Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=19955a4a5b174838193018951b56b439d1ab5ae8866d3f6b18bed4d79858b356
30566b0c-4de2-4825-ac28-572bdf4ef39a,3318aa1d-15ec-4fe4-ae51-4cc12fdde82b,cameo_json_requirements,json,,awaiting_upload_post_processing,2024-09-09T00:45:13.894320,2024-09-09T00:46:52.329221,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/e092a9b4-0641-4932-8516-b8c6b260686f?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113327Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=6c62d1aa36f93e36af1ae92c139d9e5da1569957d518cafb084264ffcbf3f366
30566b0c-4de2-4825-ac28-572bdf4ef39a,1a98abe2-76ca-4988-bd8d-2264f51a6649,cameo_model_output,mdzip,,awaiting_upload_post_processing,2024-09-09T00:45:13.894320,2024-09-09T00:46:31.687450,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/267cfd55-d2c3-4faa-b8a3-36687f372ab1?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113327Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=199d2e81ec1481328cb09321d1e4dd7a06f043c0e3b9c5797e01e45be899f358
30566b0c-4de2-4825-ac28-572bdf4ef39a,09154de2-70c5-48f3-bdef-ac3aeea18110,Diagram Resupply Logistics Mission Context.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:32.017061,2024-09-09T00:46:32.295502,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/b2c1f361-4dbd-4609-8ce7-acbd92f675c2?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113327Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=fd7a129b98876fe36a7be02cd6dddf7268ef032666c88683ad0be75c1634c627
30566b0c-4de2-4825-ac28-572bdf4ef39a,0cc84e5f-eaae-41c2-ad5a-4b6db17f976b,Diagram PowerRollUpPattern.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:32.631939,2024-09-09T00:46:32.844350,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/c5b4bb86-4eb8-4d57-8252-849d03ef5c22?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113327Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=94d2be498a46031f07be67e233e0486c089bca06dbef7c67ea6c7d0d013b8806
30566b0c-4de2-4825-ac28-572bdf4ef39a,e89f2f92-7819-4fb4-a78c-5efe9cdae29d,Diagram System_requirements.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:33.183863,2024-09-09T00:46:33.408842,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/492a84a1-44af-41e5-8678-aa7e45ad4c5b?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113327Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=e8d5bb820a52945975ee3b1144c7c24bf3b0d0c8242684a23d21b075ff690f77
30566b0c-4de2-4825-ac28-572bdf4ef39a,9db31fe3-bcd9-4c71-958f-f65eeeea18e3,Diagram requirement verification.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:33.800545,2024-09-09T00:46:34.018187,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/1e339b64-5c0c-41e7-b689-c3c8be4215f6?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113328Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=a474c7edca0acfdcfc06cc4c32fea350a12d82f8538c409056961aec04575e30
30566b0c-4de2-4825-ac28-572bdf4ef39a,0066097d-0ea8-48b3-8c1c-2569167e6698,Diagram StereotypeRelations.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:34.288993,2024-09-09T00:46:34.509184,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/16894b7c-a26b-4328-bd9e-e93f5d01427f?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113328Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=81ef460f55b1a1d72a94be3d9261e897b37d27bbaa006aad7efd142b17366b60
30566b0c-4de2-4825-ac28-572bdf4ef39a,e7507db4-a5ea-49c9-b0f1-7b1406b95547,Diagram ReqIF Identifiable Model.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:34.841170,2024-09-09T00:46:35.072873,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/63e240a4-3355-4375-9589-6f5e5a82a454?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113328Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=580085c2812eb0122d0a9785bf96844bdd1584c3188738d79cef2ef9390b7ca6
30566b0c-4de2-4825-ac28-572bdf4ef39a,b9343647-1a6a-498b-bc31-cb3101db2cc3,Diagram CostRollUpPattern.png,png,,awaiting_upload_post_processing,2024-09-09T00:46:36.308204,2024-09-09T00:46:36.557701,https://s3.us-east-1.amazonaws.com/istari-file-service-auth-dev/28710f83-8671-4382-a7a6-27f173261e0e?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYKVZV47CU4P6Y7II%2F20240909%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240909T113328Z&X-Amz-Expires=30&X-Amz-SignedHeaders=host&X-Amz-Signature=309b41bf0b118ecf8ceff75b4e54cad73576ced8cdc2fb6d77b937726431b340
